"nome","resumo","coordenador"
"OBSERVATÓRIO DE TURISMO NOS SUBÚRBIOS CARIOCAS","O turismo tem se destacado entre as atividades econômicas no contexto fluminense e carioca e nos últimos anos tem sido incrementado como alternativa às restrições financeiras enfrentadas pelo estado. Ao passo em que se ampliam os estímulos governamentais nesse campo novas atividades têm se dinamizado sobre o rio de janeiro ao que este projeto de extensão acompanha as iniciativas nos ""subúrbios cariocas"" mapeando agentes dessas práticas os pontos de atração de visitantes e a elaboração de roteiros guiamentos e caminhadas em diferentes bairros da região. Por meio deste projeto buscamos reforçar a produção viva e dinâmica dos imaginários da cidade considerando as formas de mobilidade estimuladas e evitadas na condução de processos de turistificação urbana. Pela aproximação com agentes locais e a criação de uma rede de trocas entre o grupo este observatório se articula às práticas em curso interessado em acompanhar os investimentos materiais e simbólicos que têm se dado para essas iniciativas. Que disputas têm se estabelecido frente a estigmas territoriais? Quais imagens são reforçadas no jogo de representações em torno do ""subúrbio carioca""? Que alcances e resultados tem se dado por meio desses percursos turísticos levando em conta os moradores e os próprios promotores dessas práticas? A fim de acompanhar essas ações este observatório de turismo se faz a partir da parceria com alguns desses agentes e do esforço de reuni-los a fim de pensar os desafios comuns ao turismo nesse espaço da cidade. Nesse escopo este projeto de extensão pretende contribuir como oportunidade de troca entre conhecimentos acadêmicos e dos agentes turísticos com o objetivo de colaborar para a representação positiva do ""subúrbio carioca"" enquanto espaço de atração e interesse de visitação na cidade negociando estigmas presentes no imaginário em torno dessa categoria espacial.","Frank Andrew Davies"
"VOZES FEMININAS NA LITERATURA ITALIANA","Esta proposta de projeto de extensão é resultado de alguns anos de experiência durante a minha vida acadêmica enquanto aluna do curso de letras literatura-italiana e enquanto professora universitária do mesmo curso. Nesse percurso durante as aulas de literatura italiana percebe-se a quase ausência de textos de literatura feminina como se fossem poucas as vozes das mulheres no ambiente das letras seja em prosa seja em poesia. Esse projeto busca dar destaque a essas escritoras e apresentá-las à comunidade interna e externa da uerj por meio da leitura análise e discussão de seus textos. O trabalho se pautará tanto em textos literários romances contos e poesias quanto em manuais de literatura que permitirão entender o contexto em que tais obras foram produzidas. Convém destacar que o contexto histórico social e político desses textos será discutido para que se possa observar quais são as reflexões e as inquietações dessas escritoras em um permanente diálogo com os outros representantes da literatura independente do gênero ou do país.","Marinês Lima Cardoso"
"NÚCLEO DE ESTUDOS EM TURISMO & ANTROPOLOGIA SOCIAL","O projeto de extensão intitulado ""núcleo de estudos em turismo & antropologia social"" busca estabelecer uma abordagem interdisciplinar que reúne os campos da antropologia e do turismo para a compreensão de questões relacionadas à religião performances materialidades festas ritos gastronomia patrimônio coleções e museus. Essa iniciativa reconhece o turismo como um fenômeno social complexo que abrange uma ampla gama de interações entre pessoas culturas e lugares. Ao incorporar os conhecimentos e métodos da antropologia o projeto visa contribuir para uma compreensão mais aprofundada das dinâmicas socioculturais e econômicas envolvidas no turismo. A relação entre antropologia e turismo tem sido objeto de estudos significativos ao longo das últimas décadas. Como destaca pedregal (2019) a contribuição da antropologia para os estudos do turismo fornece insights valiosos sobre as interações entre turistas e comunidades locais as representações culturais presentes nos destinos turísticos bem como as transformações sociais e culturais decorrentes da atividade turística. Essa abordagem antropológica permite uma análise crítica das relações de poder identidades culturais e processos de comercialização que permeiam a atividade. Ao concentrar-se na pesquisa produção e circulação de conhecimento o projeto de extensão proporciona um espaço para o intercâmbio entre discentes e docentes bem como entre diferentes instituições promovendo uma ampliação dos horizontes acadêmicos. A colaboração entre grupos de investigação como o núcleo de estudos em turismo & antropologia social e o laboratório de antropologia do lúdico e do sagrado busca fortalecer a sinergia entre a antropologia e o turismo potencializando a compreensão dos fenômenos sociais e culturais relacionados ao turismo e contribuindo para o desenvolvimento de abordagens mais reflexivas e contextualizadas nesse campo de estudo.","Caroline Martins De Melo Bottino"
"BIBLIOTECAS DE ESTUDOS DE LITERATURA DO PROGRAMA DE PÓS-GRADUAÇÃO EM LETRAS DA UERJ","Este projeto contribui para fomentar o acesso da comunidade leitora aos acervos das bibliotecas especializadas nos estudos de literatura da uerj. Como resultado do processo de tornar acessível o conhecimento sobre literatura o projeto engloba três subprojetos referentes à conservação de acervos significativos para a pesquisa acadêmica e literária na área de letras. O primeiro dos subprojetos contempla a ordenação e o funcionamento da biblioteca olímpio de souza andrade que homenageia um dos principais especialistas em euclides da cunha cujo acervo bibliográfico foi doado à uerj. O segundo subprojeto volta-se para a preservação do centro de estudos comparados que conta com um acervo com mais de 2.500 exemplares entre livros revistas e periódicos especializados. O terceiro subprojeto centra-se no banco de revistas e periódicos do programa de pós-graduação em letras tendo por finalidade manter atualizados os periódicos e as revistas do programa assim como preservar o intercâmbio de publicações com outros programas de pós-graduação do brasil e do exterior. Esses subprojetos possuem uma infraestrutura pronta derivada de recursos obtidos via edital da faperj vencido em 2010. A manutenção plena desse espaço potencializa o alcance educacional e cultural desse importante patrimônio público. Para que a riqueza intelectual desses acervos seja regularmente acessada por estudantes educadores e estudiosos solicitamos ao depext duas bolsas para alunos da universidade atuarem na ordenação e no funcionamento dos acervos. Dessa forma o projeto ampliará o impacto do conhecimento sobre literatura produzido e disponibilizado na uerj democratizando-o através do acesso às bibliotecas. Livros revistas e periódicos estarão disponíveis para livre consulta da comunidade interna e externa em valorização expressiva da pós-graduação em letras da uerj e do estado do rio de janeiro.","Felipe Fanuel Xavier Rodrigues"
"SEGUNDO CICLO DE SEMINÁRIOS: ARTE CONTEMPORÂNEA E A PRODUÇÃO DO ESPAÇO TRIDIMENSIONAL","Mais conhecido como ""políticas da indigestão” o projeto consiste na organização de um conjunto múltiplo de atividades acadêmicas artísticas e culturais com grande potencial de impactar um público amplo e socialmente diverso. Formam o escopo do projeto um ciclo anual de seminários (presencial online ou híbrido) exposições de arte oficinas e conversas abertas com a participação de profissionais que são referência em seus campos de atuação. Fundamentado em noções advindas das práticas artísticas contemporâneas e de referências teóricas o projeto procura dar voz à produção de grupos não hegemônicos e sub-representados por meio da discussão de temas urgentes da atualidade e do compartilhamento de obras artísticas projetos experimentais e críticos que colocam em circulação tensões sociais psíquicas comportamentais e materiais. Baseado em metodologias colaborativas e inclusivas o projeto adota uma forma aberta e horizontal de trabalho realizada por um grupo diverso composto por estudantes de graduação pós-graduação e professores bem como agentes externos à uerj e parceiros institucionais de referência para a cena artística local nacional e internacional. O projeto de extensão objetiva acima de tudo expor estudantes ao desenvolvimento de pensamento crítico e autonomia de iniciativa e também ao desenvolvimento de habilidades como organização de eventos acadêmicos culturais e artísticos importantes para a sua atuação profissional formação pessoal e cidadã. Objetiva ainda expor o público interno e externo a conteúdo inovador em relação aos temas urgentes da atualidade e como são trabalhados no âmbito das artes visuais.","Luiz Renato Montone Pera"
"CORRESPONDÊNCIAS","Propondo-se como uma plataforma para a experimentação criativa em torno de encontros de saberes ‘tradicionais’ e ‘acadêmicos’ o projeto correspondências se estabelece por meio de oficinas rodas de conversa e intercâmbio de saberes e conhecimentos entre ‘mestres’ indígenas quilombolas e de terreiro de todo o brasil e estudantes e profissionais de design arte arquitetura e urbanismo do rio de janeiro. Realizado nas instalações da esdi/uerj em seu campus na lapa com apoio de instituições parceiras o projeto tem por objetivo estabelecer pontes para a troca de saberes e conhecimentos tradicionais e acadêmicos relacionados à composição e construção de imagens artefatos e ambientes em uma perspectiva transversal que considera a heterogeneidade das práticas de conhecimento se comprometendo a corresponder às questões e aos afetos relevantes para os participantes do processo. Através de uma sequência de encontros em que de forma coletiva são experimentadas composições entre diversas práticas de conhecimento que tem por fim a realização de um experimento criativo concreto estudantes e mestres participam de um processo de correspondência compartilhando experiências técnicas ferramentas procedimentos e processos se permitindo afetar reciprocamente. Assim é por meio da composição coletiva que os participantes colocam em prática o exercício de correspondência entre saberes mote deste projeto. Como resultado de cada um desses encontros (oficinas) o grupo de estudantes e mestres constrói coletivamente experiências criativas e afetivas concretas apresentadas ao público da universidade ao término do período de intercâmbio que pode variar de uma semana a um mês. Em paralelo pesquisadores acadêmicos envolvidos com temáticas relacionadas às oficinas são convidados a participar seja como professores associados ou em rodas de conversa abertas ao público em geral.","Zoy Anastassakis"
"MEDIALAB ESDI","Medialab esdi é o laboratório experimental de mídias que desenvolve projetos na interseção entre design arte e tecnologia promovendo uma cultura de experimentação e programação criativa dentro e fora da universidade. Abordamos diferentes práticas com foco em instalações interativas e visualização de dados. Outros conhecimentos podem ser incorporados de acordo com o escopo de cada projeto como projeção mapeada internet das coisas vestíveis arte computacional realidades virtual e humanidades digitais. Também abordamos noções de práticas curatoriais produção cultural e design de exposição. O medialab funciona com um núcleo central de participantes constituído de docentes e bolsistas. Este núcleo realiza reuniões semanais para planejamento estratégico e organização de eventos. Além do núcleo central temos um grupo de colaboração temporário constituído de voluntários que desejam participar de cada projeto. Os projetos desenvolvidos no âmbito do laboratório são expostos em eventos que ocorrem na esdi abertos ao público e eventos externos de arte ciência inovação e divulgação científica. Em 2024 tivemos participação nos eventos rio2c festival nacional da matemática hiperorgânicos e janelas abertas esdi. Para o próximo biênio mantemos as parcerias externas com a coordenação de disseminação da matemática do impa com o núcleo de arte e novos organismos da ufrj e iniciamos a parceria com o instituto coral vivo (oscip) e com a rede compoética (ufpe ufrj uerj). Mantemos parcerias estruturais com o laboratório de informática e o laboratório de modelagem e prototipagem. Teremos novas parcerias internas como o núcleo design & escola (esdi) o laboratório de pesquisa tecnicidades e sensibilidades e a divisão de teatro da uerj. Até 2027 estão previstos participação em três eventos externos de alcance nacional três eventos internos na esdi (lapa) e um evento junto com a divisão de teatro no campus maracanã além de 3 publicações.","Barbara Pires e Castro"
"CENTRO CULTURAL DO CAP-UERJ","O centro cultural do cap-uerj é um espaço interdisciplinar e formativo que promove a integração entre educação básica ensino superior arte e cultura ampliando as possibilidades de aprendizado para além da sala de aula. Com um caráter inovador o projeto desenvolve exposições temáticas oficinas mediação cultural e atividades interativas fortalecendo o pensamento crítico a criatividade e o protagonismo estudantil. A proposta articula ensino pesquisa e extensão consolidando um ambiente de produção e difusão do conhecimento onde a interação entre diferentes áreas do saber possibilita novas formas de aprendizagem. A abordagem pedagógica privilegia a experimentação e a interdisciplinaridade incentivando práticas que aproximam graduandos docentes e estudantes da educação básica em processos educativos dinâmicos e acessíveis. O programa de mediadores culturais desempenha um papel essencial nessa construção capacitando graduandos de diferentes áreas do conhecimento como pedagogia artes visuais história produção cultural e outras licenciaturas para atuar na mediação educativa. O programa adapta abordagens pedagógicas para públicos diversos garantindo inclusão acessibilidade e interação dialógica. A mediação cultural além de aproximar a universidade e a escola fortalece a formação docente e amplia o impacto das exposições. Mais do que um espaço expositivo o centro cultural do cap-uerj se configura como um espaço interprofissional promovendo atividades que exploram memória identidade e inovação. As ações desenvolvidas reafirmam o compromisso com uma educação democrática transformadora e conectada às múltiplas formas de aprendizagem tornando a arte e a cultura ferramentas essenciais no processo de ensino.","Aldene Rocha Da Silva Júnior"
"PÁGINAS DE MULHERES NA IMPRENSA","Este projeto tem por finalidade observar coletar teorizar e divulgar os indícios de escrita feminina focalizando a imprensa periódica do brasil republicano do século xx além de verificar os impactos desta escrita na educação de meninas e mulheres. Partindo dos preceitos da história cultural (burke 2008;2011; ginzburg 2007; revel 1998) e a chancela dada à documentos não-oficiais como fonte histórica busca textos assinados por mulheres em fontes diversas em especial nos periódicos femininos por meio dos quais é possível observar formas de educabilidade para meninas jovens e mulheres. Operando de forma interdisciplinar - história literatura sociologia e educação- o projeto “páginas de mulheres na imprensa” pode ser indicado como mais um movimento de resgate de mulheres sua obra e intelectualidade trazendo ao público conhecimento em linguagem acessível acerca dos lugares ocupados pelo grupo que foi renegada à invisibilidade durante décadas. Por meio do trabalho colaborativo da equipe composta por diversos atores sociais o projeto vem investindo na produção e difusão do conhecimento através das redes sociais dos cursos de formação e por meio da organização de eventos acadêmico- científicos. Neste sentido oferece subsídios à formação docente e à vivência formativa dos estudantes e das demais comunidades contemplando não apenas o senso comum mas também a reflexão acerca dos diferentes atores sociais presentes na história. Desta forma espera-se aprofundar e divulgar os estudos acerca dos mecanismos de concepção manutenção e marginalização de processos educativos e suas nuances no brasil do século xx considerando protagonismos femininos. A parceria com outras instituições de ensino visa o intercâmbio de saberes e a promoção de ações extensionistas interinstitucionais além de ampliar a difusão de conhecimento e a circulação da produção dos estudantes impactando na sua formação cidadã e no compromisso com a ética justiça social e democracia.","Gabrielle Carla Mondêgo Pacheco Pinto"
"""O QUE PODE ESTA LÍNGUA?"": REFLEXÕES SOBRE O ENSINO DAS LITERATURAS EM LÍNGUA PORTUGUESA","Eduardo lourenço refletindo sobre as relações entre os falantes de língua portuguesa e defendendo que “uma língua não tem outro sujeito senão aqueles que a falam nela se falando” (2001 p. 123) de maneira que “cada falante é seu guardião podia dizer-se a sua vestal tão frágil coisa é na perspectiva do tempo a misteriosa chama de uma língua” (2001 p. 123) permite a nós seus leitores a seguinte interrogação: qual é o nosso papel em relação à memória cultural criada pela língua portuguesa? Tendo como base essa inquietação do ensaísta mas não apenas o presente projeto tem por objetivo partindo de um olhar comparatista entre as literaturas de língua portuguesa construir reflexões e propostas em relação ao ensino dessas literaturas que não necessariamente situadas no mesmo espaço geográfico traduzem pela diferença da língua partilhada o desafio que se expressa no título do projeto intencionalmente pilhado da canção de caetano veloso: “o que pode esta língua?”. Assim refletindo sobre os diálogos possíveis entre essas literaturas e levantando hipóteses sobre o seu ensino este projeto tem o objetivo principal de contribuir para a formação (inicial ou continuada) de professores que buscando uma dinâmica outra em seu espaço de sala de aula que não reduza o texto literário a um pretexto e evitando repetir um modelo positivista da história da literatura possa através do diálogo inerente ao processo de ensino-aprendizagem construir possibilidades para trabalhar com os estudantes o imenso patrimônio cultural materializado pelas literaturas em língua portuguesa.","Carlos Henrique Soares Fonseca"
"CINECLUBE PIPOCAP","O projeto tem como objetivo fundar um cineclube regular no instituto. é sabido que há outras iniciativas institucionais que dialogam com o cinema inclusive colocando os estudantes no papel de escritores produtores e diretores. O que se quer aqui no entanto é estabelecer o uso do cinema como ferramenta para sensibilização artística e desenvolvimento do sendo crítico. O cineclube visa ser um espaço para troca de impressões e experiências além de um espaço regular de encontro e socialização.","Raphaella Mendes Silva De Castro Lira"
"PROCESSOS INTERDISCIPLINARES NA MONTAGEM DE UMA EXPOSIÇÃO NAS GALERIAS DE ARTE DA UERJ","O projeto possibilita ao público em geral compreender as etapas que envolvem uma montagem de exposição com ênfase nas exposições artísticas que são desenvolvidas pela equipe da coordenadoria de exposição da uerj (coexpa) e realizadas nas galerias de arte da uerj. São vivenciados processos múltiplos e interdisciplinares que vão desde o planejamento a execução a exibição e a desmontagem dos espaços expográficos possibilitando dessa forma a democratização do conhecimento sobre produção artística e cultural de uma exposição de arte. Por meio de leituras conversas cursos depoimentos atividades vídeos e atuação prática pretende-se ensinar relatar a experiência e também levantar questões relacionadas aos atuais desafios na área a fim de expandir o olhar e as discussões acerca deste campo de atuação. Em suma é um processo de formação extracurricular que articula a pesquisa e o ensino visando o enriquecimento dos processos pedagógicos e interdisciplinares dentro e fora da academia buscando também a geração de um aprendizado coletivo.","Rejane Manhães Da Rocha Faria"
"MOVIMENTOS POÉTICOS SUBURBANOS","Movimentos poéticos suburbanos é um projeto de extensão que reúne áreas diversas das humanidades e estuda as poéticas suburbanas/periféricas/marginais contemporâneas (hip-hop funk ballroom capoeira samba pagode carnaval bate-bola slam dentre muitas outras) dando ênfase ao estado do rio de janeiro. Reúne desígnios de educação popular uma vez que visa difundir conhecimento para fora da universidade por meio de oficinas formações rodas de conversa palestras em parcerias com outras instituições públicas ou privadas com o terceiro setor e com a educação básicas. Além disso traz os agentes culturais para dentro da universidade como sujeitos ie. Pessoas ativas na produção de conhecimento que devem ser levadas em consideração garantindo-lhes protagonismo e hegemonia narrativa dentro de suas próprias realidades e cosmologias. Desse modo o projeto dilui os muros sociais e físicos da academia e promove o (re)encontro e o entrecruzamento de saberes.","Isabel Arco Verde Santos"
"TRANSPERIFÉRICOS: AÇÕES TRANSVERSAIS EM CINEMA E AUDIOVISUAL","O projeto de extensão interinstitucional “transperiféricos: ações transversais em cinema e audiovisual” visa promover parcerias entre grupos de estudantes implicados com processos de realização audiovisual nas universidades participantes – universidade do estado do rio de janeiro (uerj) e universidade federal fluminense (uff) – com coletivos de produção distribuição e exibição de audiovisual das periferias das cidades do rio de janeiro niterói são gonçalo e baixada fluminense. Dividida em duas etapas a ação extensionista deve inicialmente dedicar-se a identificar internamente nas instituições envolvidas as atuações e estratégias coletivas voltadas para o desenvolvimento de formas de realização audiovisual ligadas a contextos periféricos. Em um segundo momento o objetivo é articular parcerias com grupos extrauniversitários e com a sociedade em geral fomentando a troca de experiências e a construção de engajamentos possíveis. Mirando nesta troca o termo “transperiférico” que dá título ao projeto é mobilizado para denominar a produção de conhecimento que se estabelece a partir do cruzamento entre os estudos sobre a periferia e o saber produzido pelos próprios agentes orgânicos às periferias. Cabe frisar aqui que estes dois polos não reproduzem a dicotomia dentro e fora da universidade; pelo contrário denotam a ampliação epistemológica derivada das políticas públicas de democratização do ensino superior no brasil que trouxeram a periferia para o centro do debate. Tendo a produção audiovisual como foco a pesquisa proposta visa abordar experiências de pertencimento territorial fora dos limites centrais onde se localizam as produções hegemônicas e que incorporem a vivência marcada por classes sociais populares nas quais as várias formas de expressão de classe (étnico-racial identidade de gênero sexualidade corpo suburbanas faveladas e demais territórios marginalizados) ganhem visibilidade.","Gianna Gobbo Larocca"
"BIBLIOTECA COMUNITÁRIA HÉLIO DE LA PEÑA: (TRANS)FORMANDO LEITURAS NO MORRO DA BABILÔNIA","Este projeto de extensão tem como objetivo fomentar o engajamento e a colaboração da universidade do estado do rio de janeiro (uerj) na iniciação e formação de leitores através do ambiente de uma biblioteca comunitária. Em seu papel de transformação social a biblioteca comunitária democratiza o acesso da população à riqueza do conhecimento humano documentada em seu acervo composto por livros de diversas áreas do saber com destaque para a literatura. Para estimular o contato de crianças adolescentes e adultos com obras literárias de um acervo já constituído o projeto integra uma rede de bibliotecas comunitárias localizadas na cidade do rio de janeiro com destaque para a unidade estabelecida no morro da babilônia denominada biblioteca hélio de la peña. Como parte da rede de produção e coordenação de bibliotecas comunitárias arabutã (que significa ‘pau-brasil’ em tupi-guarani) esta iniciativa se dedica a contribuir para a inclusão do acesso a acervos literários entre as estratégias educacionais de impacto na realidade das parcelas menos favorecidas da população urbana carioca. Ao tornar acessível a literatura oportunizar o desenvolvimento de agências culturais locais e encorajar o pensamento crítico o projeto viabiliza a leitura e seus múltiplos espaços de reflexão como práticas de transformação social e educacional estabelecendo uma conexão profunda e duradoura entre as camadas marginalizadas da sociedade e a universidade.","Felipe Fanuel Xavier Rodrigues"
"NÚCLEO DE FOTOGRAFIA DA UERJ","Projeto interdisciplinar de estudo teórico e prático com ênfase em história estética usos e funções da fotografia e divulgação de seus resultados em atividades internas e externas à uerj com a participação de professores e alunos do instituto de artes da educação e da comunicação social da uerj além de artistas professores de outras instituições e profissionais do segmento. O projeto pretende expandir sua pesquisa em encontros acadêmicos exposições e publicações impressas e/ou online.","Mauro Trindade Nogueira Da Silva"
"LUSO-BRASILIDADES: PRÁTICAS E TRÂNSITOS","O ""luso-brasilidades: práticas e trânsitos"" é um projeto de divulgação para o grande público e tem por objetivo refletir acerca dos temas que norteiam as possibilidades de diálogo entre portugal e brasil. Está sediado no real gabinete português de leitura (rgpl) no rio de janeiro do qual participam investigadores de diferentes áreas e instituições do estado do rio de janeiro vinculados aos dos grupos de pesquisa cadastrados no cnpq ligados ao centro de estudos do rgpl o polo de pesquisas luso-brasileiras (ufrj/rgpl) e pesquisas literárias luso-brasileiras (uerj/rgpl) assim como colaboradores de universidades e centros de estudos de universidades brasileiras e estrangeiras. Além de ampliar a difusão do conhecimento sobre temas e pesquisas que giram em torno das discussões literárias e históricas entre os dois países o projeto tem a finalidade de fomentar a participação de alunos servidores e do público em geral oferecendo uma divulgação maior por meio de atividades que contemplem debates e discussões. Com isso o projeto pretende contribuir para a permanência de uma reflexão que estabeleça um elo entre os vários agentes que compõem a comunidade externa e interna permitindo de igual maneira uma rede de trocas entre a universidade e o público fluminense como também entre a universidade e o público interessado nos temas que abrangem o projeto.","Carlos Eduardo Soares Da Cruz"
"GRÉCIA ANTIGA EM MOVIMENTO","O.Unindo literatura história filosofia geografia sociologia teoria da arte e outras áreas o projeto grécia antiga em movimento tensiona a área de estudos clássicos trazendo uma narrativa contra hegemônica pautada nas perspectivas pós/de/contra/anti-colonial e nas pautas raciais de gênero de sexualidade e de território tecendo novos olhares desenvolvendo novas abordagens epistêmicas e valorizando cosmovisões tradições saberes vivências e conhecimentos vernáculos. Sendo assim por um lado o projeto movimenta os estudos clássicos contrastando visões datadas comunicando informações novas e entrecruzando perspectivas de acadêmicos e demais entusiastas da área com as questões contemporâneas do rio e do mundo. Aliado a isso o projeto também conduz ações culturais e pedagógicas nos territórios marginais e periféricos no rio de janeiro que valorizam as epistemologias produzidas por esses territórios por meio das mediações culturais de aulas de intervenções e da integração social. Desse modo atua-se no tripé universitário pesquisando e produzindo olhares sobre a antiguidade ensinando internamente mas sobretudo externamente e ""extendendo"" a universidade para além de seus muros.","Elisa Costa Brandao De Carvalho"
"ESDI: PÓLO DE REFERÊNCIA DE ACERVOS EM DESIGN","Este projeto visa à catalogação restauro preservação arquivamento e disponibilização para acesso e pesquisa pública e gratuita do acervo rodolfo capeto (1956-2022) na esdi/uerj. Trata-se do terceiro e maior acervo material (1) significativo doado à escola superior de desenho industrial pela família de um profissional de destaque (2) no campo do design. Neste caso além de designer rodolfo capeto também foi professor e ex-vice-diretor (2004-2008) e ex-diretor da esdi em 2 gestões (2008-2016) falecido prematuramente no final de 2022. Este projeto tem 4 miradas diferentes: a primeira consiste na catalogação de um acervo que não se restringe a material bibliográfico compreendendo documentos de várias naturezas relativos à própria escola e projetos de rodolfo capeto envolvendo para isso professores e estudantes da graduação e da pós-graduação além de funcionários da biblioteca da esdi. A segunda implica na destinação do acervo bibliográfico já catalogado à nossa biblioteca a partir de uma avaliação a ser desenvolvida quanto a possíveis formas de criar nichos ou identificações especiais de doações similares. A terceira consiste no desenvolvimento de um projeto que estabeleça protocolos de arquivamento preservação conservação documentação e disponibilização em plataforma digital de material de caráter não bibliográfico para acesso público. Finalmente pretende-se que o êxito deste projeto possa atrair um número maior de doações de acervos particulares que sejam convertidos em material de acesso público e gratuito. 1 o arquivo a que nos referimos está acondicionado de forma precária numa sala da esdi em um grande número de caixas de papelão o que exige uma ação urgente sob risco de deterioração. 2 os outros dois são a designer carioca bea feitler (1938-1982) internacionalmente conhecida por seu pioneirismo e importante atuação no mercado editorial sobretudo em grandes revistas nova-iorquinas; e newton montenegro (?-?) ex-aluno da esdi/uerj.","Sarah Leonora Geiger"
"PROJETO CULTURA CAIÇARA NA ILHA GRANDE","Diante das aceleradas transformações que a ilha grande está passando o ecomuseu ilha grande / uerj manifesta sua preocupação no registro do jeito de ser caiçara nas memórias familiares nos sistemas de valores nas formas e instrumentos de trabalho na relação das comunidades com a natureza e em seu conhecimento sobre ela. Assim o museu apresenta como proposta o desenvolvimento de uma pesquisa sobre a cultura caiçara da ilha grande com vistas a conhecer aspectos da realidade das comunidades tradicionais que ali vivem lado a lado com as rápidas transformações as quais a região está sujeita. Em linhas gerais a pesquisa tem por objetivo a coleta de memórias relatos descrições e objetos que se refiram ao modo de vida e das marcas da cultura caiçara.","Gelsom Rozentino De Almeida"
"OFICINAS.FR","O atual projeto visa integrar docentes discentes e membros da comunidade externa interessados pelos estudos da tradução pela prática da tradução e pelo desenvolvimento de pesquisas em literatura que tenham por corpus textos de língua francesa. As ações se desenvolvem em sessões mensais por via remota em formato de oficinas práticas. A cada mês um membro do grupo propõe seja uma oficina de tradução (com discussão crítico-teórica e/ou prática tradutória) seja uma oficina de pesquisa (apresentando projetos incipientes que pretende desenvolver questionamentos relativos a pesquisas iniciadas mas que apresentam dificuldades desafios dúvidas etc) numa dinâmica de trocas e diálogos entre os participantes. Os encontros sendo oficinas de caráter exploratório são gravados mas permanecem em nuvem apenas até a realização do encontro seguinte (o link sendo partilhado somente entre os membros do grupo) garantindo a reserva necessária a estudos em andamento ou produções de caráter ainda experimental e provisório.","Luciana Persice Nogueira"
"EDUCAÇÃO CONTINUADA PARA PROFESSORES DE FÍSICA","No século xxi o conceito de educação continuada adquiriu o significado mais considerável desde o seu surgimento. Ele é a resposta à pergunta que preocupa o mundo numa época em que o processo de mudança acontece muito rapidamente. Somente quando uma pessoa é exposta a novas informações sobre sua profissão ao longo de sua vida surge a necessidade de renovação da formação profissional e do processo educacional. Essa necessidade aumenta dia a dia se tornando cada vez mais uma das questões mais prementes. O presente projeto tem como base a criação de cursos de educação continuada para os professores formados em física. Os cursos serão oferecidos na modalidade de ead através de um ambiente virtual de aprendizagem. São gratuitos e se destinam a complementar a formação dos professores com o emprego do debate sobre diferentes temáticas pertinentes às salas de aula e aos conteúdos da educação básica. Será oferecido um curso por semestre com 30 vagas para todos os licenciados em física do território nacional.","Eduardo Pílad Nobrega"
"PROJETO DE PESQUISA E CRIAÇÃO CÊNICA DITEATRO","O projeto de pesquisa e criação cênica diteatro propõe a criação de um grupo de pesquisa e criação teatral com a realização de uma prática de montagem ao final de dois semestres. O grupo de artistas-pesquisadores selecionado por uma banca de avaliadores será formado por artistas das comunidades interna e externa e ficará residente nos espaços da divisão de teatro da uerj durante este período. Anualmente será escolhido um(a) autor(a) da américa latina para o desenvolvimento da pesquisa e criação teatral sendo 4 (quatro) meses dedicados à pesquisa e preparação do grupo e 4 (quatro) meses para a realização de ensaios e apresentações para o público da montagem teatral final fruto da pesquisa. Para a realização deste espetáculo final o grupo receberá consultoria/apoio técnico das equipes de sonorização iluminação e produção cenografia e maquinaria da divisão de teatro.","Eduardo Ferreira Chaves Vaccari"
"LER E TRADUZIR A FRANÇA FIN-DE-SIÈCLE","Este projeto de extensão tem por objetivo principal promover a leitura e a tradução para o português de textos literários franceses do final do século xix ainda pouco conhecidos do público geral e da crítica especializada. Deseja-se publicar em revistas livros e sites as traduções feitas pelo grupo a fim de divulgar esse corpus entre leitores e pesquisadores brasileiros. O plano de trabalho integra ensino pesquisa e extensão ao desenvolver a competência leitora em francês e aprimorar as técnicas de traduções literárias de estudantes de graduação e pós-graduação. Dessa forma há uma importante contribuição para a formação de tradutores e revisores. As atividades previstas também podem ser acompanhadas pela comunidade não acadêmica pois seguem uma abordagem intercultural e preveem debates sobre as relações entre a frança do período e nossa atualidade. A literatura fin-de-siècle constitui-se como objeto dessa empreitada tanto por sua variedade temática e genérica quanto por sua inserção num contexto de profundas mudanças sociais e artísticas que marcaram o pensamento intelectual e artístico ocidental. O impacto das ferramentas de inteligência artificial (ai) na tradução literária também constitui um eixo de debate do projeto.","Daniel Augusto Pereira Silva"
